user_id,signup_ts,country,acquisition_channel,native_language,learning_language
1419,2025-08-23T16:43:00,us,organic,English,Japanese
1420,2025-08-23T13:08:00,pl ,paid_search,English,Japanese
1421,2025-08-23T12:16:00,JP,app_store,English,French
1422,2025-08-23T15:55:00,UK,organic,English,Japanese
1423,2025-08-23T06:50:00,JP,organic,English,German
1424,2025-08-24T04:15:00,DE,paid_search,English,French
1425,2025-08-24T07:32:00,JP,social,English,French
1426,2025-08-24T01:51:00,MX,social,English,German
1427,2025-08-24T04:58:00,DE,organic,English,Spanish
1428,2025-08-24T00:28:00,us,organic,English,Spanish
1429,2025-08-24T23:41:00,br,organic,English,Italian
1430,2025-08-24T20:27:00,FR,referral,English,Japanese
1431,2025-08-24T10:07:00,IN,organic,English,Japanese
1432,2025-08-24T18:52:00,ES,referral,English,Spanish
1433,2025-08-24T23:34:00,DE,social,English,Spanish
1434,2025-08-24T21:24:00,IN,organic,English,German
1435,2025-08-24T13:06:00,ES,referral,English,German
1436,2025-08-24T08:23:00,MX,organic,English,English
1437,2025-08-24T03:26:00,JP,organic,English,French
1438,2025-08-24T06:02:00,IN,organic,English,Japanese
1439,2025-08-24T02:24:00,US,organic,English,Italian
1440,2025-08-24T17:56:00,IN,organic,English,German
1441,2025-08-24T08:44:00,UK,organic,English,English
1442,2025-08-24T06:16:00,us,referral,English,Italian
1443,2025-08-24T00:28:00,UK,social,English,French
1444,2025-08-24T20:25:00,GB,social,English,German
1445,2025-08-24T04:28:00,ES,paid_search,English,English
1446,2025-08-24T11:58:00,UK,organic,English,German
1447,2025-08-24T08:15:00,IN,organic,English,Spanish
1448,2025-08-24T02:30:00,IN,organic,English,German
1449,2025-08-25T08:28:00, US,organic,English,French
1450,2025-08-25T10:54:00,JP,paid_search,English,Spanish
1451,2025-08-25T20:20:00,DE,paid_search,English,Japanese
1452,2025-08-25T03:25:00,FR,paid_search,English,German
1453,2025-08-25T06:57:00,UK,organic,English,Italian
1454,2025-08-25T17:48:00,FR,organic,English,Spanish
1455,2025-08-25T18:24:00,JP,organic,English,German
1456,2025-08-25T02:20:00,MX,organic,English,English
1457,2025-08-25T09:44:00,MX,social,English,French
1458,2025-08-25T08:07:00,US,organic,English,Japanese
1459,2025-08-25T05:27:00, US,organic,English,Japanese
1460,2025-08-25T05:02:00,us,social,English,German
1461,2025-08-25T20:55:00,FR,organic,English,Spanish
1462,2025-08-25T12:01:00,pl ,paid_search,English,Italian
1463,2025-08-25T05:32:00,MX,paid_search,English,Japanese
1464,2025-08-25T09:03:00,MX,app_store,English,French
1465,2025-08-25T20:30:00,BR,paid_search,English,English
1466,2025-08-25T10:40:00,DE,social,English,Spanish
1467,2025-08-25T17:12:00,br,social,English,Italian
1468,2025-08-25T09:38:00,PL,paid_search,English,English
1469,2025-08-26T18:04:00,us,organic,English,German
1470,2025-08-26T06:46:00,UK,organic,English,Japanese
1471,2025-08-26T22:54:00,MX,paid_search,English,German
1472,2025-08-26T22:52:00,MX,organic,English,Italian
1473,2025-08-26T08:08:00,GB,paid_search,English,Italian
1474,2025-08-26T00:45:00,IN,app_store,English,French
1475,2025-08-26T07:13:00,BR,organic,English,German
1476,2025-08-26T16:50:00,ES,social,English,Japanese
1477,2025-08-26T03:12:00,ES,organic,English,French
1478,2025-08-26T11:48:00,ES,social,English,Spanish
1479,2025-08-26T17:35:00,ES,paid_search,English,German
1480,2025-08-26T04:31:00,BR,paid_search,English,Italian
1481,2025-08-26T22:39:00,FR,organic,English,German
1482,2025-08-26T05:43:00,pl ,paid_search,English,English
1483,2025-08-26T08:42:00,BR,social,English,French
1484,2025-08-26T16:58:00,FR,paid_search,English,German
1485,2025-08-26T04:58:00,IN,social,English,German
1486,2025-08-26T21:11:00,UK,organic,English,Spanish
1487,2025-08-26T14:44:00,JP,organic,English,Italian
1488,2025-08-26T21:04:00,IN,organic,English,Italian
1489,2025-08-27T19:09:00,DE,paid_search,English,English
1490,2025-08-27T06:41:00,JP,organic,English,German
1491,2025-08-27T07:35:00,US,social,English,German
1492,2025-08-27T17:46:00,DE,social,English,French
1493,2025-08-27T19:19:00,US,organic,English,Spanish
1494,2025-08-27T12:27:00,MX,social,English,Japanese
1495,2025-08-27T13:16:00, US,referral,English,Japanese
1496,2025-08-27T06:56:00,Pl,social,English,English
1497,2025-08-27T14:17:00,DE,paid_search,English,French
1498,2025-08-27T15:20:00,MX,organic,English,German
1499,2025-08-27T16:14:00,br,paid_search,English,French
1500,2025-08-27T19:13:00,br,organic,English,Italian
1501,2025-08-27T08:35:00,IN,paid_search,English,Spanish
1502,2025-08-27T14:21:00,GB,referral,English,Spanish
1503,2025-08-27T19:06:00,IN,social,English,English
1504,2025-08-27T15:59:00,FR,organic,English,English
1505,2025-08-27T11:26:00,pl ,social,English,French
1506,2025-08-27T11:03:00,PL,paid_search,English,Japanese
1507,2025-08-27T17:47:00,IN,paid_search,English,Japanese
1508,2025-08-27T21:10:00,Pl,social,English,English
1509,2025-08-28T13:20:00,MX,organic,English,English
1510,2025-08-28T16:27:00,PL,organic,English,French
1511,2025-08-28T00:23:00,ES,app_store,English,English
1512,2025-08-28T01:48:00,FR,social,English,Spanish
1513,2025-08-28T14:55:00,JP,paid_search,English,English
1514,2025-08-28T15:09:00,FR,organic,English,Japanese
1515,2025-08-28T15:28:00,IN,organic,English,English
1516,2025-08-28T15:29:00,PL,organic,English,Italian
1517,2025-08-28T18:51:00,br,social,English,French
1518,2025-08-28T11:37:00,pl ,organic,English,Spanish
1519,2025-08-28T17:58:00,IN,organic,English,Japanese
1520,2025-08-28T20:22:00,FR,paid_search,English,Spanish
1521,2025-08-28T23:56:00,JP,referral,English,Japanese
1522,2025-08-28T14:28:00, US,social,English,Japanese
1523,2025-08-28T13:13:00,JP,social,English,Japanese
1524,2025-08-28T21:58:00,pl ,organic,English,French
1525,2025-08-28T20:31:00,ES,organic,English,French
1526,2025-08-28T17:13:00,JP,organic,English,Spanish
1527,2025-08-28T11:34:00,US,organic,English,German
1528,2025-08-28T00:22:00,US,organic,English,French
1529,2025-08-29T14:34:00,JP,organic,English,Japanese
1530,2025-08-29T07:41:00,de,paid_search,English,German
1531,2025-08-29T01:27:00,ES,organic,English,Italian
1532,2025-08-29T07:54:00,IN,app_store,English,Italian
1533,2025-08-29T15:18:00,Pl,organic,English,Spanish
1534,2025-08-29T07:36:00,de,organic,English,French
1535,2025-08-29T06:06:00,MX,organic,English,German
1536,2025-08-29T06:42:00,IN,organic,English,Japanese
1537,2025-08-29T07:13:00,br,paid_search,English,French
1538,2025-08-29T08:33:00,MX,organic,English,Japanese
1539,2025-08-29T15:15:00,br,organic,English,English
1540,2025-08-29T15:26:00,us,social,English,Italian
1541,2025-08-29T16:48:00,IN,organic,English,German
1542,2025-08-29T12:04:00,JP,social,English,French
1543,2025-08-29T04:03:00,GB,paid_search,English,Italian
1544,2025-08-29T11:36:00,ES,paid_search,English,Japanese
1545,2025-08-29T08:50:00,MX,referral,English,German
1546,2025-08-29T07:38:00,JP,social,English,Italian
1547,2025-08-29T10:19:00,ES,paid_search,English,Japanese
1548,2025-08-29T02:00:00, US,organic,English,English
1549,2025-08-30T12:18:00,UK,organic,English,German
1550,2025-08-30T18:11:00,IN,referral,English,English
1551,2025-08-30T03:14:00,GB,organic,English,Spanish
1552,2025-08-30T09:25:00,BR,app_store,English,Japanese
1553,2025-08-30T19:49:00,Pl,app_store,English,Spanish
1554,2025-08-30T05:53:00,IN,paid_search,English,German
1555,2025-08-30T02:32:00,UK,organic,English,Spanish
1556,2025-08-30T16:32:00,br,organic,English,Japanese
1557,2025-08-30T04:43:00,BR,organic,English,German
1558,2025-08-30T05:55:00,DE,social,English,Japanese
1559,2025-08-30T08:23:00,US,paid_search,English,German
1560,2025-08-30T09:20:00,PL,paid_search,English,German
1561,2025-08-30T23:36:00,BR,paid_search,English,German
1562,2025-08-30T02:20:00,de,organic,English,Italian
1563,2025-08-30T13:26:00,ES,organic,English,German
1564,2025-08-30T22:04:00,IN,social,English,German
1565,2025-08-30T09:44:00,MX,organic,English,English
1566,2025-08-30T09:01:00,IN,organic,English,Italian
1567,2025-08-30T08:07:00,ES,paid_search,English,English
1568,2025-08-30T16:54:00,us,referral,English,English
1569,2025-08-30T05:33:00,IN,organic,English,Italian
1570,2025-08-30T21:36:00, US,paid_search,English,Italian
1571,2025-08-30T03:49:00,IN,paid_search,English,French
1572,2025-08-30T20:20:00,JP,social,English,French
1573,2025-08-30T18:20:00,UK,organic,English,Spanish
1574,2025-08-30T04:36:00,MX,social,English,English
1575,2025-08-31T09:30:00, US,organic,English,Japanese
1576,2025-08-31T10:15:00,de,paid_search,English,Japanese
1577,2025-08-31T15:26:00,US,app_store,English,French
1578,2025-08-31T23:10:00,BR,organic,English,Japanese
1579,2025-08-31T07:28:00,pl ,paid_search,English,English
1580,2025-08-31T01:14:00,BR,organic,English,German
1581,2025-08-31T17:37:00,IN,paid_search,English,Japanese
1582,2025-08-31T17:55:00,FR,organic,English,French
1583,2025-08-31T01:53:00,IN,paid_search,English,Japanese
1584,2025-08-31T18:16:00,IN,social,English,Spanish
1585,2025-08-31T23:28:00,us,organic,English,French
1586,2025-08-31T00:25:00,FR,paid_search,English,French
1587,2025-08-31T10:04:00,FR,app_store,English,French
1588,2025-08-31T22:30:00,ES,paid_search,English,Spanish
1589,2025-08-31T15:18:00,JP,organic,English,Italian
1590,2025-08-31T17:14:00,PL,organic,English,Japanese
1591,2025-08-31T20:37:00,UK,organic,English,English
1592,2025-08-31T04:53:00,GB,organic,English,Japanese
1593,2025-08-31T00:30:00, US,social,English,Japanese
1594,2025-08-31T09:35:00,BR,social,English,German
1595,2025-08-31T02:51:00,US,paid_search,English,Spanish
1596,2025-08-31T21:18:00,ES,social,English,Japanese
1597,2025-08-31T16:44:00,PL,social,English,Spanish
1598,2025-08-31T02:58:00,IN,paid_search,English,French
1599,2025-08-31T17:45:00,FR,paid_search,English,English
1600,2025-08-31T16:10:00,Pl,paid_search,English,French
1601,2025-09-01T04:38:00,FR,organic,English,Spanish
1602,2025-09-01T22:09:00,FR,organic,English,Spanish
1603,2025-09-01T10:52:00,IN,app_store,English,French
1604,2025-09-01T21:19:00,GB,paid_search,English,French
1605,2025-09-01T14:02:00,FR,organic,English,Spanish
1606,2025-09-01T11:06:00,DE,organic,English,Japanese
1607,2025-09-01T02:25:00,ES,paid_search,English,German
1608,2025-09-01T03:03:00,MX,organic,English,Spanish
1609,2025-09-01T05:58:00, US,app_store,English,French
1610,2025-09-01T07:24:00,ES,social,English,Japanese
1611,2025-09-01T17:11:00,JP,organic,English,Italian
1612,2025-09-01T15:33:00,ES,organic,English,English
1613,2025-09-01T02:18:00,Pl,paid_search,English,French
1614,2025-09-01T15:02:00,IN,organic,English,Japanese
1615,2025-09-01T02:41:00,br,paid_search,English,Japanese
1616,2025-09-01T09:15:00,US,social,English,Italian
1617,2025-09-01T21:59:00,br,paid_search,English,Italian
1618,2025-09-01T12:11:00,ES,social,English,French
1619,2025-09-01T09:09:00,br,organic,English,English
1620,2025-09-01T01:43:00,PL,referral,English,Spanish
1621,2025-09-01T03:29:00,MX,app_store,English,Japanese
1622,2025-09-02T14:49:00,IN,referral,English,German
1623,2025-09-02T23:45:00,FR,paid_search,English,English
1624,2025-09-02T17:10:00,UK,app_store,English,Italian
1625,2025-09-02T07:58:00,FR,organic,English,English
1626,2025-09-02T04:46:00,MX,social,English,Spanish
1627,2025-09-02T13:51:00,JP,social,English,French
1628,2025-09-02T07:38:00,GB,referral,English,German
1629,2025-09-02T22:45:00,JP,paid_search,English,French
1630,2025-09-02T15:14:00,MX,organic,English,English
1631,2025-09-02T17:33:00,US,social,English,Japanese
1632,2025-09-02T08:09:00,BR,social,English,Spanish
1633,2025-09-02T14:17:00,MX,organic,English,English
1634,2025-09-02T09:25:00,Pl,organic,English,French
1635,2025-09-02T15:41:00,pl ,organic,English,Japanese
1636,2025-09-02T01:55:00,US,organic,English,German
1637,2025-09-02T02:47:00,ES,referral,English,Japanese
1638,2025-09-02T00:20:00,FR,organic,English,Spanish
1639,2025-09-02T14:15:00,MX,paid_search,English,English
1640,2025-09-02T08:35:00,de,social,English,French
1641,2025-09-02T10:09:00,pl ,social,English,German
1642,2025-09-02T16:43:00,FR,referral,English,Japanese
1643,2025-09-03T06:52:00,pl ,organic,English,Japanese
1644,2025-09-03T17:34:00,IN,organic,English,German
1645,2025-09-03T16:43:00, US,social,English,Italian
1646,2025-09-03T04:28:00,UK,social,English,Japanese
1647,2025-09-03T15:39:00,JP,app_store,English,French
1648,2025-09-03T15:35:00,MX,paid_search,English,Japanese
1649,2025-09-03T06:49:00,FR,social,English,Spanish
1650,2025-09-03T20:08:00, US,referral,English,English
1651,2025-09-03T22:14:00,ES,social,English,German
1652,2025-09-03T19:01:00,US,organic,English,German
1653,2025-09-03T19:01:00,MX,paid_search,English,Spanish
1654,2025-09-03T12:40:00,JP,organic,English,Italian
1655,2025-09-03T03:12:00,UK,organic,English,Italian
1656,2025-09-03T16:54:00,IN,organic,English,Italian
1657,2025-09-03T05:03:00,Pl,organic,English,French
1658,2025-09-03T09:27:00,DE,paid_search,English,English
1659,2025-09-03T09:49:00,ES,paid_search,English,English
1660,2025-09-03T10:37:00,DE,organic,English,French
1661,2025-09-03T08:41:00,FR,organic,English,Japanese
1662,2025-09-03T06:12:00,JP,organic,English,Italian
1663,2025-09-03T02:33:00,DE,organic,English,Italian
1664,2025-09-04T03:45:00,DE,referral,English,English
1665,2025-09-04T02:46:00,Pl,organic,English,French
1666,2025-09-04T17:17:00,GB,organic,English,Spanish
1667,2025-09-04T10:08:00,MX,organic,English,English
1668,2025-09-04T23:29:00,FR,social,English,Spanish
1669,2025-09-04T22:55:00,US,app_store,English,Japanese
1670,2025-09-04T19:38:00,Pl,social,English,Spanish
1671,2025-09-04T00:26:00,FR,social,English,French
1672,2025-09-04T08:43:00,ES,organic,English,Japanese
1673,2025-09-04T11:12:00,IN,app_store,English,Italian
1674,2025-09-04T01:07:00,DE,referral,English,Italian
1675,2025-09-04T17:16:00, US,organic,English,French
1676,2025-09-04T09:21:00,IN,paid_search,English,Japanese
1677,2025-09-04T01:00:00,ES,paid_search,English,Japanese
1678,2025-09-04T21:10:00,UK,paid_search,English,English
1679,2025-09-04T04:01:00,de,organic,English,Spanish
1680,2025-09-04T15:41:00,us,organic,English,Spanish
1681,2025-09-04T17:17:00,GB,referral,English,Spanish
1682,2025-09-04T11:08:00,UK,organic,English,Japanese
1683,2025-09-04T15:38:00,FR,app_store,English,Spanish
1684,2025-09-04T04:54:00,UK,organic,English,English
1685,2025-09-05T02:27:00,pl ,app_store,English,Japanese
1686,2025-09-05T00:05:00,GB,organic,English,English
1687,2025-09-05T00:53:00,FR,app_store,English,Italian
1688,2025-09-05T19:08:00,IN,paid_search,English,Japanese
1689,2025-09-05T12:18:00,UK,organic,English,Japanese
1690,2025-09-05T07:27:00,IN,organic,English,English
1691,2025-09-05T23:18:00,MX,organic,English,French
1692,2025-09-05T06:50:00,BR,paid_search,English,Japanese
1693,2025-09-05T11:37:00,DE,organic,English,English
1694,2025-09-05T04:28:00,us,social,English,Spanish
1695,2025-09-05T10:06:00,br,paid_search,English,Japanese
1696,2025-09-05T07:21:00,GB,app_store,English,Japanese
1697,2025-09-05T11:11:00,DE,paid_search,English,Spanish
1698,2025-09-05T10:17:00,JP,paid_search,English,French
1699,2025-09-05T16:03:00,ES,app_store,English,French
1700,2025-09-05T07:08:00,MX,app_store,English,French
1701,2025-09-05T19:43:00,IN,referral,English,German
1702,2025-09-05T12:50:00,IN,referral,English,German
1703,2025-09-05T18:27:00,FR,social,English,French
1704,2025-09-05T08:44:00,ES,app_store,English,Spanish
1705,2025-09-05T13:00:00,JP,paid_search,English,Japanese
1706,2025-09-06T13:34:00,US,app_store,English,Italian
1707,2025-09-06T18:40:00,JP,paid_search,English,English
1708,2025-09-06T23:03:00,PL,organic,English,German
1709,2025-09-06T15:17:00,Pl,organic,English,Japanese
1710,2025-09-06T08:40:00,FR,organic,English,French
1711,2025-09-06T06:21:00,MX,organic,English,French
1712,2025-09-06T22:55:00,de,social,English,French
1713,2025-09-06T03:44:00,IN,referral,English,French
1714,2025-09-06T03:48:00,US,paid_search,English,German
1715,2025-09-06T20:19:00,IN,organic,English,Spanish
1716,2025-09-06T14:40:00,MX,referral,English,Italian
1717,2025-09-06T11:41:00,UK,organic,English,German
1718,2025-09-06T17:44:00,MX,app_store,English,Italian
1719,2025-09-06T13:04:00,PL,paid_search,English,English
1720,2025-09-06T09:25:00,JP,social,English,French
1721,2025-09-06T13:00:00,br,social,English,Japanese
1722,2025-09-06T21:02:00,JP,paid_search,English,German
1723,2025-09-06T11:58:00,br,organic,English,French
1724,2025-09-06T10:54:00,IN,paid_search,English,German
1725,2025-09-06T01:03:00,BR,paid_search,English,Japanese
1726,2025-09-06T17:36:00,PL,social,English,Italian
1727,2025-09-06T22:39:00,pl ,organic,English,Japanese
1728,2025-09-06T10:05:00,de,social,English,English
1729,2025-09-06T15:26:00,US,social,English,French
1730,2025-09-06T14:55:00,DE,social,English,German
1731,2025-09-06T14:46:00,GB,organic,English,Spanish
1732,2025-09-06T10:43:00,PL,paid_search,English,Spanish
1733,2025-09-07T20:06:00,us,organic,English,Italian
1734,2025-09-07T17:29:00,DE,paid_search,English,French
1735,2025-09-07T02:47:00,FR,social,English,Spanish
1736,2025-09-07T06:37:00,FR,organic,English,Italian
1737,2025-09-07T19:04:00,br,organic,English,German
1738,2025-09-07T21:07:00,MX,paid_search,English,German
1739,2025-09-07T08:22:00,DE,organic,English,Italian
1740,2025-09-07T19:47:00,MX,organic,English,Italian
1741,2025-09-07T17:25:00,UK,paid_search,English,Spanish
1742,2025-09-07T03:02:00,DE,social,English,English
1743,2025-09-07T14:53:00,pl ,referral,English,Japanese
1744,2025-09-07T14:34:00,MX,organic,English,English
1745,2025-09-07T13:13:00,JP,app_store,English,Japanese
1746,2025-09-07T03:59:00,br,social,English,German
1747,2025-09-07T20:52:00,FR,organic,English,English
1748,2025-09-07T17:35:00,de,organic,English,German
1749,2025-09-07T01:38:00,GB,social,English,Spanish
1750,2025-09-07T06:32:00,IN,organic,English,French
1751,2025-09-07T13:51:00,BR,organic,English,Italian
1752,2025-09-07T02:35:00,de,referral,English,Japanese
1753,2025-09-07T08:49:00,US,organic,English,Spanish
1754,2025-09-07T18:39:00,MX,paid_search,English,Japanese
1755,2025-09-07T21:26:00,IN,organic,English,English
1756,2025-09-07T14:32:00,JP,paid_search,English,Italian
1757,2025-09-07T23:57:00,FR,organic,English,Italian
1758,2025-09-07T04:30:00,ES,app_store,English,Italian
1759,2025-09-07T02:58:00,DE,social,English,French
1760,2025-09-08T07:04:00, US,referral,English,English
